"Land_system_names","Land_use","lon","lat","Landform_sha","BIO9_Mean_Temperature_Driest_Quarter","BIO1_Annual_Mean_Temperature","BIO10_Mean_Temperature_Warmest_Quarter","BIO11_Mean_Temperature_Coldest_Quarter","BIO12_Annual_Precipitation","BIO13_Precipitation_Wettest_Month","BIO14_Precipitation_Driest_Month","BIO15_Precipitation_Seasonality","BIO16_Precipitation_Wettest_Quarter","BIO17_Precipitation_Driest_Quarter","BIO18_Precipitation_Warmest_Quarter","BIO19_Precipitation_Coldest_Quarter","BIO2_Mean_Diurnal_Range","BIO3_Isothermality","BIO4_Temperature_Seasonality","BIO5_Max_Temperature_Warmest_Month","BIO6_Min_Temperature_Coldest_Month","BIO7_Temperature_Annual_Range","BIO8_Mean_Temperature_Wettest_Quarter","Top_Rao","Cec_Rao","Clay_Rao","N_Rao","pH_Rao","Sand_Rao","Silt_Rao","Soc_Rao","Hyd_feat_Sha","TWI_Rao","C.hull","F.eDep","F.eRDC","F.rich","F.disp","F.div","F.eve","F.dist","F.nMST","F.rao","Sp.rich","intensity_bi","intensity_ord","intensity_bi_N","intensity_ord_N"
"medium-intensity forest",42,4242284,2688465,1.03384416648997,-0.272112299042663,-0.33283112838626,-0.514739981735856,-0.0877827846633888,1.25609505140348,1.17216513152652,1.75472136473145,-0.285613928085709,1.27370849415732,1.59786965665913,1.87287486331813,1.07426356347504,0.33534365087908,0.945298017233321,-0.683396395652285,-0.518621262939754,-0.0971046616716856,-0.524145091201963,0.477182001743612,0.304920974226164,3.15675199859824,-1.32425282945067,-0.452944507980729,0.0334749209683649,-0.773261556450475,-1.12408541634542,0.559546491716107,-1.24971146265186,0.61592546764394,-0.669114259862239,-0.728102661934835,-0.0181194936655925,0.461544538651849,0.119450745254817,0.60509597212857,-0.411000863140047,-0.0605270587385745,-0.393303266023989,0.0264295865403916,0.137317328662701,"low","medium","1","3"
"medium intensity settlement",22,4079284,2687465,0.479343583887845,0.418654848632445,0.108200762942309,-0.167959902749178,0.428325169038818,0.434778405837315,-0.0302845815511397,1.08715389776148,-2.12967218545345,-0.0747858630393338,0.832972774869346,0.0175971791031215,0.760390955357859,-0.342041816015829,0.614433023771647,-1.0566582411635,-0.235221950401139,0.477071909130294,-1.03257978218965,0.385321963447641,-0.247027451928401,0.0555622635732464,-0.927511623523169,0.202532077390794,0.183863855563789,-0.515804918614433,-0.597031783566662,0.664533618265913,0.796774207435275,0.851216587292482,-0.168199466857585,0.123187362299395,0.00822410673605987,0.26052193537383,-0.228057962402225,-0.736783226337122,-0.330102062477308,0.293130557729302,0.376570857294091,-0.0918125499397015,0.873631091464921,"low","medium","1","3"
"medium-intensity forest",42,4236284,2687465,-0.132310863355807,-0.132404797144609,-0.122890153517453,-0.294275518335893,0.096929948764363,0.93006885691868,0.842294828777565,1.28615062773332,-0.24958044321096,0.94779679242032,1.12816521709428,1.38544883345335,0.766561825740599,0.33433001875734,0.944507630373593,-0.66410471362531,-0.317429085555747,0.0772518023425756,-0.529291948434308,0.629925139100214,0.534857873957938,2.74975409887276,-0.183296698683623,0.0173394522661308,0.805098898419906,1.70253055533367,1.51165115358329,0.872698662852018,-1.24971146265186,-1.44382253949016,-0.548699761307885,1.1098241186246,0.631939883992461,-0.254975472144791,-0.216087638329315,0.455500203506797,0.0321138599899314,0.632032626951937,0.0681778517930353,-0.251812117520133,-0.488555226790884,"low","medium","1","3"
"medium-intensity grassland",52,4236284,2686465,-0.0891523281017303,-0.134328416608111,0.0392862260776966,-0.118755446106242,0.200283017289029,0.865455215834282,0.783538460185551,1.2029274604776,-0.230412129987489,0.888264339220531,1.04725710441987,1.3007912171869,0.707694133632787,0.334336469143575,0.887160536714583,-0.567871020465421,-0.138686426889754,0.17724578781887,-0.450116735878697,0.751529710140658,0.523907146201199,2.63609780676306,-0.779156009168911,0.900160337150457,0.121073356054255,0.291209255502332,-0.152804494519175,0.088774000594389,-1.24971146265186,-1.07276652397487,-0.396880005372412,1.8108358757752,1.55947039172148,-0.454248513711627,0.265725427353014,1.03963539605244,-0.0718147755179018,1.17464071598449,-0.0402943604991157,0.155956107770959,-0.889324509328599,"low","medium","1","3"
"medium-intensity forest",42,5553284,2686465,0.221582167167727,-0.941541120858389,-0.354667764821727,-0.0211813352617993,-0.730525530026652,-1.29514276274372,-0.867991433663902,-1.33382526657975,1.9722904196045,-0.864028561201206,-1.33030790786085,-0.641473678144448,-1.80674677530847,0.788588332629523,-0.0596140289677568,1.23455989721669,0.0017241654468932,-0.693966172206153,1.06073794839748,0.819131425107858,-0.0445969845559887,-0.36177283707933,-0.618898341625368,0.365283611104842,1.08734940036873,-1.36234489517108,-1.2991369011161,-0.415288814753761,-0.457363261631994,-0.33465701750216,-0.192414200788587,-1.8483162758112,-1.64603151350739,0.616881170579762,1.58909343833157,0.0363919342359575,0.879233329026003,-0.7621030382368,0.0302009698259187,1.35583808655363,0.571987379777382,"low","medium","1","3"
"low-intensity agricultural mosaics",731,5705284,2686465,0.200723140234572,0.0585668144178462,1.00817976648514,1.66240991924986,0.236234801748962,-1.52714489253577,-1.25309321248556,-1.23130691209852,0.577718081078357,-1.47056450449985,-1.25538035675331,-1.09791911731091,-1.60410709090543,0.544660526985027,-0.888125431372567,2.28102360536271,1.7681974633848,0.317718809502556,1.80738051990307,1.62920397706707,-0.701263778628747,-1.46651661831909,-0.201114003520989,-1.37359922048191,-0.606929582280728,-1.38810484127548,0.301910833136463,-0.767047702400179,-1.24971146265186,0.403549072641003,-1.63038453312218,-0.867322305450462,0.384810775876088,-0.626568245583299,0.430938382145508,1.12024110511882,1.63816047060567,-1.46012956230201,0.0953992413944374,0.0533445127033446,-0.348186454766598,"low","low","0","2"
"medium-intensity forest",42,5445284,2685465,0.413349671720616,-0.0739429669209154,0.50484268602453,0.815088871861794,-0.0332508424129269,-1.19618121306348,-0.92483093079191,-1.29383626591881,1.41066685137922,-0.911179294391331,-1.24495364885102,-0.697626870171228,-1.63849520164681,0.956426460830297,-0.0274669398861946,1.3807162811011,0.84272017824652,-0.115042520291429,1.26784084693402,1.10633839004642,-0.203466204196492,-0.178219347860465,0.412982089749757,0.791589607583623,2.73145368863335,0.200422620931277,-0.140466756469367,-0.167458063695477,0.706634868050104,0.523293677710386,-1.04880448656827,-0.635111377734249,-0.817533910801975,0.280051067807754,0.296101054574413,0.616722275755128,1.1624150455476,-0.245864404894026,0.306695546139391,0.334898308031042,0.46640641194534,"low","medium","1","3"
"medium-intensity forest",42,5550284,2685465,1.01620273010507,-0.583013778160612,-0.305729110309604,0.0272034711758109,-0.700802517348216,-1.36853968451228,-0.971340826139971,-1.36314246060112,1.92564533314832,-0.962871293216862,-1.35407687338919,-0.722251257933778,-1.8484199676744,0.817452889521573,-0.0274895748040004,1.26340784235647,0.0358825666143756,-0.682881776781324,1.08810489748273,0.852653594720585,0.0450355905773397,-0.563940527732787,0.286665266274849,-0.948587526268229,-0.247275042138236,-1.16572502465343,-0.140735856152636,-0.932949144817123,0.920544553913008,1.07457816718269,0.463092072262446,-1.58223007847296,-1.32579060089162,1.05926879992626,1.53862399960537,0.259376580383175,0.893284024612926,-0.172862003846576,0.283052714671711,1.54457787044665,1.23997567058881,"low","medium","1","3"
"medium-intensity forest",42,5515284,2684465,0.449964484237706,-0.369751780021641,0.0656202017164162,0.444156414430946,-0.47609395273348,-1.32557653374176,-1.04497914453365,-1.29999379897484,1.5272754308286,-1.0157218286262,-1.29928745030127,-0.76430765736976,-1.65034531924025,1.03467793914456,-0.0819247168743925,1.55035134164665,0.466860251764989,-0.552598930055323,1.44803448550976,1.14152872543641,-0.406640986398194,-0.685798602954324,2.13972715487135,-0.721266495023101,2.39369857800158,-0.0188884713339753,0.456976196454725,-0.912932956392632,-1.12821189718348,-0.525796782347507,1.21766702171648,-2.13849180473928,-2.04685128287269,1.01610148437288,1.22268216561732,-0.343922036679586,0.759696734582109,-0.438320004996968,1.43792760024852,1.65432961798613,1.94426763601015,"low","medium","1","3"
"medium-intensity forest",42,4212284,2681465,0.185804463467039,0.161675529261777,0.357989798757815,0.137651836658566,0.585313725637679,0.79206437876973,0.713896104719418,0.961246988751806,-0.0854723869513892,0.835421508243035,0.792175176735639,1.2267578976048,0.557540410781035,0.0444570334858054,0.88162905220538,-0.826669297802312,0.0473012510631804,0.553654759710354,-0.78317282090773,0.929174906135473,0.508949381399732,1.1709389994826,0.42050988400115,-0.147294619604223,0.977511806587267,0.19719817503725,-0.768597680978584,0.919721098721758,-1.24971146265186,-0.224337483662875,-0.552843025080958,-0.0143409243557789,0.121062228574858,0.364137945049416,0.175135152123584,-0.600961897395709,-0.311354849031731,0.23699693556769,0.68052746991891,0.19321009374226,0.793916534166754,"low","medium","1","3"
"low-intensity forest",41,5598284,2679465,0.759175828047997,-0.725702579810174,-0.0938533896638011,0.243291511365522,-0.474281038513261,-1.18946640915626,-0.76237661029983,-1.26491331942506,1.87377210908087,-0.752154615047131,-1.29379386325053,-0.546658291899549,-1.73977453635172,0.0419763992387885,-0.575466864639402,1.22735814289023,0.161103003907802,-0.300255399810663,0.666809209816176,1.00236463973348,0.691523766514056,-1.40473339157138,-0.00946472133269806,-1.16266579470194,0.603541815647782,-0.600505648424623,0.229189925506528,-0.571300917786556,-0.39454450475493,1.04360534116958,0.718371682181644,-0.601052452033423,-0.890501105721875,1.16763593924871,2.01785421287346,0.578655120788165,0.363119752159129,0.786644294298744,-0.555448188047109,1.74519665326118,0.406796111957122,"low","low","0","2"
"high-intensity forest",43,4056284,2676465,0.656060674832802,0.431730723456508,0.144038993313028,-0.140302211724601,0.469270614240101,0.577123508345262,0.0789810847571343,1.40199040173132,-2.41327430037256,0.0966699908593587,1.08045149553957,0.0750718393049316,0.983648555132243,-0.542044795148651,0.416857720241001,-1.08542819175182,-0.222291588154089,0.56009416682974,-1.14245449276793,-1.61062927773624,-0.0707846168941573,1.52540354205152,1.22480021070903,-0.447934247350549,-0.650776820026556,0.748911289915444,-0.982907212072682,-0.556575058515039,-1.24971146265186,-0.403750940445383,-1.05577744604413,0.473138239195841,0.921277662829016,-0.529079203566898,-0.984995726646641,0.593566887306676,0.54933606705962,-0.235569049830113,0.627772048823437,-0.982505256011076,-0.157232358066046,"high","high","1","4"
"high-intensity forest",43,4067284,2674465,0.506032337725635,0.285385217573642,-0.15391344291058,-0.471156432901657,0.222880714842542,0.809125624142662,0.310597664233646,1.73895146362624,-2.41067384185567,0.296290428129762,1.39671709169163,0.34191850149132,1.21733403128849,-0.499932527167392,0.546445071723654,-1.16661665871157,-0.537787020250833,0.304365867358479,-1.16133989026568,-1.79704675382907,-0.500147211508555,0.67356476198994,0.500064337097492,-0.198612125376945,0.112949733105018,0.267107526086641,0.0615619981222321,-0.463994565418894,-1.24971146265186,-0.665420236154626,0.502916850841676,-0.244060529128889,-0.515285228770919,0.569524584262374,0.220559895235798,0.219540176347715,0.423518019809652,0.244935658550283,-0.292950756839161,0.190221612868421,0.723227140510802,"high","high","1","4"
"forest/shrubs and grassland mosaics",72,4279284,2672465,-0.58698436101371,-0.0251124964231619,0.259307379331964,0.237656023103166,0.144343271532815,0.379400522216537,0.390273964028735,0.573074171994941,-0.205484636511839,0.417169751908707,0.510555047232139,0.67679494591437,0.313207393921623,1.58831458919922,1.1388657168025,0.113584364605709,0.306789020735884,-0.23397677275488,0.754550360391583,0.998460236527388,1.016050527207,0.606479204599262,-0.0682488754467758,1.02336847262506,1.22816084748022,0.815775767672384,0.592139273891512,1.41222791371057,0.888147460252497,-0.256433518658226,-0.889762152302469,0.549334537999481,1.30275906635345,-0.36514183322698,0.131109288755965,0.466139003795553,-1.0875955797639,0.373557478179346,-0.0243975219539193,-0.138976772094661,-0.715810738137997,"low","none","0","1"
"low-intensity forest",41,5540284,2672465,0.185566861355391,-0.398606129450965,-0.0391397771849988,0.319180199336762,-0.487070721631536,-1.52328232406046,-1.19269098268717,-1.40503939162192,1.78597023867729,-1.17336168898954,-1.39939397555471,-0.886110094211996,-1.91875248132814,1.10732679627687,0.150519371665919,1.34766975797796,0.360995910775477,-0.504966481750747,1.23815613151695,0.817123763232016,0.0878773713982606,0.0499020960088537,1.81837601002061,-0.755130892832683,1.72095447179358,0.48043618929005,0.306856919306547,-0.143703238496132,-0.38606121501297,1.1294231144998,-0.151325982515597,-1.59157314452593,-1.30940973419275,1.13878345102937,1.25592531447064,-0.0218081697658921,1.50024640236961,0.128769171405805,0.375421415361873,1.26119559668957,1.22048762995257,"low","low","0","2"
"medium-intensity forest",42,4074284,2671465,0.539602928944902,0.395276558524165,0.076106541135722,-0.177488943905478,0.354628659341994,0.52162938415037,0.0214588500520114,1.28318947335079,-2.33102898459127,0.0143711020245869,0.976795395686771,0.0671632285374226,0.926287878606784,-0.432074464035907,0.381371063150577,-0.949767866714205,-0.252904718689703,0.394391679917297,-0.92938375713205,-1.68194801941638,0.674474535838964,1.28507525542238,1.24553946643483,-0.225435206341455,-1.19476013845946,0.124186564568334,1.2125226325205,-0.667546599980901,0.822736518975981,0.846967474116709,-0.442368267469603,-0.433382787865,-0.0281788558892316,-0.438907378707138,-0.283759892463264,-0.396518741768632,0.0413673602010959,-0.947081731425052,0.683279335825543,-0.133940352869523,1.35091011493881,"low","medium","1","3"
"medium-intensity forest",42,5630284,2670465,0.487297455828168,-0.36663966000129,0.525269009040624,0.988054219907607,0.00597473044385194,-1.2619369583791,-0.923323477362736,-1.27140684569667,1.37126608680303,-0.973691397883278,-1.25689621483235,-0.730925437238238,-1.67427601665177,0.430954961503689,-0.484155159174105,1.60302700837096,0.960448431415925,0.0783980314614922,1.12537938583392,1.51835434135964,0.151952942852665,-0.908730529969616,-0.347502519703754,-1.03413926978892,-0.121306120866389,-1.62955394541849,-0.901316199466065,-1.98819010149702,0.980404509467052,0.647677908268049,0.252373860988978,-0.346155292901898,-0.762035153243356,0.101253246266821,-1.24223519718154,1.32309080458447,0.0436747004904398,-0.245443692874038,-1.9489002218633,-1.15424911769409,-0.630076203463602,"low","medium","1","3"
"high-intensity forest",43,5498284,2668465,0.580701552024505,-0.260839738221818,0.170956392737936,0.506051869422824,-0.298267404326664,-1.40253861915163,-1.21304993115285,-1.24766429313037,1.10340327326086,-1.18982069502222,-1.25327703416307,-0.90637326163063,-1.62560335380497,1.30057576028581,0.349570227136038,1.33759147192663,0.557520093323429,-0.36012456775196,1.27196720044666,0.872870448740442,-0.30180311369362,0.212059131537426,2.16188150529083,-0.891350434589738,0.0740423758261849,-0.0480435975269332,1.15507920826148,0.430995917725912,-1.24971146265186,-0.216183204378782,-0.424070387014018,-0.712256611094419,-0.49701510788828,-0.097298451261173,0.440989420726261,-0.248822069248982,0.179187227251588,-0.698924504644666,0.282356254781789,0.473601229725727,0.629327546579529,"high","high","1","4"
"medium-intensity forest",42,5671284,2667465,-1.5686092347325,0.136173679473542,1.15904262856113,1.8555974987663,0.340670283569957,-1.71869729691219,-1.55151315725277,-1.37215701047089,0.699373447853938,-1.62419955331956,-1.38259673791133,-1.21158003752441,-1.84868707015799,0.914077832267922,-0.661551127599531,2.40685893358546,1.966147809111,0.345546894177714,2.02151752817107,1.76019401084684,-1.6926124622868,-0.710854139217588,1.30732825406578,0.743564198968881,-0.753704137807602,-0.50099540057517,1.70493611767458,0.0817898748354369,1.25165801496421,1.02113712468792,-1.19128280248996,0.195625568339663,0.627908142259899,-1.09591459629694,1.11620794316759,0.906616099508544,1.56996882112049,-1.35095640503771,0.581678294886814,0.943123776629962,-0.040831439030533,"low","medium","1","3"
"medium-intensity forest",42,4274284,2666465,0.177483631569563,-1.40905896732473,-1.39952077445783,-1.50871580570132,-1.21315201051637,0.906080363876126,0.970183887926096,1.30772667745995,-0.16867674130737,0.978569584482151,1.14057479357938,1.42973240635895,0.772236913225927,1.55579727073394,1.44163527147064,-0.25360780591022,-1.34642595597464,-1.41468301949986,0.412524998801794,-0.21146860193061,0.502438200007282,0.584006673022667,-1.08224375558781,1.56257850570022,-0.431476382571316,1.39054845257451,1.2809634472096,1.0084596931673,1.07052085619686,-0.376111228539954,1.03946814541645,0.249831538995839,0.16536007455646,1.79374983162311,2.33149224301841,1.01308467414512,-0.906746377411935,1.9203205329501,-1.35625532257529,2.08451835777038,-0.622817201180197,"low","medium","1","3"
"forest/shrubs and cropland mosaics",71,5712284,2666465,0.832194317288322,0.0756042966680256,1.04867759854597,1.68852379754026,0.296185430129245,-1.50363551713995,-1.25159939455678,-1.22069318553079,0.444271944790245,-1.46282756772695,-1.22605704122388,-1.10776622697714,-1.53910662390107,0.472468725791257,-0.909276232680026,2.20735813761467,1.76903771348941,0.377876087800155,1.71670014698155,1.62953356954551,-1.01826171910925,-1.91371511363795,0.263336847874121,0.980307758337266,0.751391360086919,-1.107549108112,-0.402179123636711,0.42926191159177,-1.24971146265186,0.371177866457118,-0.168798961319558,-0.448317549611615,-1.07482700650596,-0.150741576864873,0.711942938277338,0.382086688339072,1.59470664121166,-0.654550669999739,0.34528678500125,0.955441164015338,1.29740322264053,"low","low","0","2"
